UserId,NofCheckins
10827677,3
11755710,2
11555816,1
11586112,1
11420316,1
10792895,26
11607532,9
11327733,4
11626682,1
10739966,102
10904628,2
10811275,3
11134243,3
11474631,4
10765599,6
10939158,2
11092840,1
10932686,31
11469187,12
10736282,1
11131818,1
10698563,5
11072651,1
11684930,4
10798214,12
11693778,2
11793769,1
11153922,2
11307604,3
10728859,10
11362412,45
11716775,74
11735667,9
11178107,2
11547263,3
11350089,1
11004382,23
10667437,1
10892202,60
10737072,3
11162475,1
10712990,1
11120328,2
11289840,2
11657974,2
11290905,11
10953708,4
10954773,6
11093776,1
11089010,14
11825788,1
10920561,7
11534734,53
11807131,1
11063715,18
11406319,6
11355178,1
11198193,9
11024851,4
11375576,132
11379406,1
11366345,10
10837295,3
11033699,2
11794662,16
11254806,3
11598258,1
11316243,8
10958577,1
11522265,1
10870416,7
11474588,20
11131861,1
11301713,13
10949878,4
11662869,17
10951283,4
11294735,3
11473953,1
10780366,1
10763727,5
11602471,20
11512012,42
11695650,2
11605531,2
11351348,6
11324796,3
11701778,1
11046271,3
11714204,1
10813379,2
11389831,8
10839462,4
11396131,1
11539091,2
10669309,10
10840572,1
11209087,5
10834272,28
11784108,1
11500479,2
11268592,6
10970831,1
10879184,1
10787789,16
10884202,1
10778597,1
11471823,1
11317969,3
10750537,4
11098542,1
11123265,2
10942175,2
11107562,1
11757261,3
11659142,4
10995554,2
11152474,3
10710391,8
11255359,5
11040569,2
11003214,5
11621787,36
11370644,13
10833465,1
10842696,16
11576240,2
11041230,4
11045232,4
11708969,13
11613320,2
11510435,3
10787193,2
11493755,1
11087502,2
10783023,1
11514265,2
10730348,12
11682757,2
11407126,18
11160941,4
11110204,1
11309502,1
11129989,2
11522732,2
11485288,1
10720521,24
10801274,4
10708095,2
10913691,11
11237743,1
10703501,7
11350558,1
11206488,8
11193427,16
11786238,75
11808960,4
10724222,133
11685823,1
10729412,9
10789489,11
11133453,5
10823701,1
10981723,1
11056696,6
11064356,6
10746944,5
11620190,271
10735346,13
11115734,2
11320863,1
10958007,1
11691654,12
11779047,6
11780407,1
11236973,1
11073587,12
10917521,1
11536326,3
11381235,1
11188661,1
11198662,2
10655183,4
11016679,44
11058422,2
11226574,9
11074652,77
11697479,7
11802834,7
11806298,8
11120924,11
11820129,1
11119564,24
10943111,5
11761091,1
11514906,3
10818806,31
11683058,3
11049165,8
11139624,4
11605365,1
10998024,7
11011810,1
11703968,4
11776050,5
11016384,1
11522497,2
11764177,2
11000681,4
11051698,6
11231254,2
11275994,1
10825487,14
11811662,5
11804002,5
11315585,1
11279292,2
10902009,2
11102630,3
11491694,66
11793448,1
11484587,8
10774023,7
11120709,1
10735858,1
11731310,2
10724517,1
11448869,4
11263185,4
11044485,1
11432187,2
11194174,1
11716437,10
11212700,3
11183514,5
11675867,66
11417342,15
11624552,33
10816465,24
11269270,9
11060188,2
11353601,3
10925138,1
11803066,2
10744454,1
11102077,3
11439741,3
11316521,11
11280611,19
11791725,3
11668760,4
11076905,2
11251695,1
11420342,4
10999192,4
10693926,2
11540307,1
11418278,4
11663015,1
10893562,1
10725410,1
11835529,5
11497482,10
11116922,5
11086288,3
11705096,33
11674974,13
10662144,12
11658292,1
10866801,1
11548520,1
11180726,1
10790130,1
10680607,1
10813954,1
10810528,3
11363070,1
11776560,2
10695480,2
10988638,2
11804108,35
11445082,6
11652547,2
11127327,7
10832211,4
11616892,3
11662165,3
11831656,1
11665079,1
11618868,5
11423992,4
11437397,1
11761727,4
10749742,3
10866925,1
11736363,2
10755870,6
10840201,2
11530324,9
11705964,26
10795461,5
10799674,5
11166446,3
11284963,2
11835035,1
11201142,1
11672161,18
11562638,2
11304027,2
10753955,3
11303177,1
11254947,17
11442163,1
11065433,3
11248819,6
11806934,1
10736875,32
11065476,1
11434077,1
10715853,4
10910815,13
11619718,1
10734960,1
11672118,6
11206377,1
10663453,4
11318368,4
11824524,4
11393593,1
10690263,1
11565403,3
10787360,10
11649224,2
11830652,1
11538920,1
10990208,2
10816823,12
11002124,1
10983570,2
10791631,2
11709837,2
11819801,8
10957427,5
10667326,8
11786805,63
11431695,67
11796552,2
10741641,2
11785062,2
10699683,7
11802297,2
10890557,7
11654076,117
11566511,4
11390613,13
10769318,6
10872627,8
11818312,2
11756025,8
11195909,2
11031673,4
11515854,44
11694603,2
11535940,2
10813503,3
11365959,3
11327831,13
11158829,2
10968719,3
10796823,2
10989612,2
10991527,1
10833036,3
11385804,32
11488349,18
11457881,12
10841180,3
11028224,1
11496009,1
10939299,1
11022098,1
11443566,26
11594952,10
11598782,15
11267840,40
11791571,1
11246947,5
11085052,24
10899153,1
11256948,11
11835928,9
11397509,1
11578937,10
11575107,8
10671027,20
11379719,3
11688901,17
10805419,30
11530410,1
10822099,6
11561702,5
10837350,1
11125407,6
11759300,11
11667481,2
10943129,3
10941085,10
11043120,2
10849266,1
10763401,2
11611294,64
11615124,1
10722620,3
10896517,2
11609293,1
10709129,1
11503030,3
11313516,26
11308326,1
11642160,5
11205441,5
10757316,1
11201611,3
11213101,1
11702048,9
11518920,6
11715539,8
11009698,12
10809249,49
11170190,12
11697282,1
10789802,6
11668417,1
10659752,3
10860756,13
11112217,3
11567232,1
11669777,3
11380698,100
11838779,1
11138769,1
11048310,1
11266394,1
11605973,1
10887792,63
11602143,2
11057859,4
11615419,4
10736961,1
11629250,2
11602698,3
11255033,16
11295560,9
11364997,2
11476988,11
11011247,1
11494094,1
10667197,1
10995867,1
11007783,16
11570212,34
11467327,3
11194590,2
11750790,2
11389634,2
10845860,11
11207356,2
11052480,1
11639718,72
11788978,2
11628228,14
10699769,1
10896216,2
11627845,7
11238437,1
11796638,6
11106412,4
11192165,5
10766762,1
11676798,20
11768789,1
11581573,8
11463116,1
11226291,1
11711580,12
11678433,6
11170405,5
11705626,4
10785036,5
11162745,1
11162018,3
11214418,1
11121239,1
11115111,39
10875392,57
11012226,2
10773869,2
11747472,1
11505881,1
10672856,2
11607759,8
11797574,1
11283117,1
11627292,9
10900982,2
11474858,2
11471712,13
11773555,1
11039671,1
10837819,1
11540663,5
11011144,1
10882116,2
11835633,6
10658306,1
11313473,7
10854370,1
11106369,10
11274521,8
10904177,16
11247969,25
10720533,7
10672221,2
11308412,31
10666859,2
11690160,2
10668391,1
11714517,27
11510410,2
10961188,62
11551131,3
11831119,16
11680671,126
11278837,9
11753426,1
11453141,7
11628781,3
11423099,7
10872687,4
11091985,7
11102642,5
10739786,2
10682517,2
10657923,1
10875861,102
11492050,4
11291816,1
11741813,1
11146489,1
11733770,6
11643651,5
11215188,2
11145493,1
11282155,27
10693878,1
11299859,3
10730323,28
10739554,3
11225118,4
11453244,91
11109280,1
10785826,18
11399633,1
10679111,8
11158657,1
10664415,6
10854968,218
10850202,1
11485455,3
10652604,2
11381382,15
11447779,242
11783954,1
11786213,8
11610272,9
11289159,7
11589379,3
11615462,2
10723298,15
11745643,3
11546597,1
11104514,1
10921300,2
11206463,5
11412059,1
11116004,4
11580551,5
10764380,1
10794422,9
11176273,1
10812186,1
10823078,1
11328939,1
10810652,4
11522578,1
11174913,1
11498920,2
10933597,2
11754362,1
11039542,1
11601805,2
11265032,1
11100710,1
11595505,2
10711302,3
10734024,1
10897705,1
11820270,4
11568555,23
11290622,33
11571955,5
11317174,1
11526408,2
11534068,12
11161551,5
11348595,11
11345195,2
11331704,13
11500921,1
11525048,2
10976508,2
11468435,5
11286497,3
11593106,5
11585446,12
11364190,13
11620992,338
11621762,3
11234054,3
11500623,1
11123237,3
11637995,6
11396994,38
11512645,4
11430121,2
10757808,2
11427055,23
11094112,4
11388718,6
10924600,107
11617634,16
11208865,39
11761999,2
11053774,12
10871496,9
10701343,1
10911642,9
11293390,2
11397635,27
11564427,13
10729364,2
11681092,7
11333728,5
10846375,7
11132898,5
11072134,1
11830332,8
11731835,1
10839331,2
11525770,1
11514749,8
10983401,6
11133642,52
11736005,1
11372039,1
11715284,1
10672988,2
11402100,1
11373848,32
10910577,11
11595104,3
11490859,4
11658267,25
11826419,55
11473564,1
11071390,1
11434586,1
10677453,3
10885943,2
11387679,2
11261225,1
10753446,1
11507410,2
11389039,22
10664687,2
11827950,7
10668113,5
10767466,1
11495648,12
11642649,2
11558616,8
11139983,3
11484158,1
10954682,3
11429162,5
11178978,3
11336235,1
10707108,1
11272586,24
10884366,64
10900367,2
10713151,1
11710667,5
11209377,5
11668225,10
10942511,5
10670709,1
11112492,8
11224697,1
11094009,1
11172297,2
11510046,1
11540686,3
11087966,3
11647458,4
11397274,18
11380039,1
11674268,9
11299793,10
11024331,4
10772232,7
10756912,20
11799509,3
11000358,2
11596973,2
11361428,4
11077455,14
11449674,5
10908963,4
11421247,3
11608463,1
11672055,43
10660751,7
11200781,139
11581851,2
11760854,1
11664012,2
10689816,2
11423672,1
10895558,1
11423162,1
11438482,2
11616761,6
11254670,10
10708342,50
10914112,9
11263947,2
11661756,4
11039141,2
11552531,3
11111301,2
11224442,2
11796360,7
10890749,20
11259138,3
11427971,6
11356576,4
11169360,14
11612974,1
10898495,1
10999677,3
11742257,8
11577128,7
11399487,2
11670097,6
11025055,2
10760061,1
10868479,4
10776700,1
10707661,3
11273905,4
10714044,2
11366151,8
10791482,2
11081583,2
11088476,2
11532771,1
10900410,5
10947915,1
11217292,1
11662821,3
11385401,2
11223377,5
11701730,19
11629485,12
11182553,2
10901048,8
11067497,3
10729833,2
11762726,2
10779168,1
11485861,5
11653458,1
11795722,249
11161829,2
11265819,5
11711391,2
11615399,8
11264714,3
11657883,5
11225845,9
11744003,1
11833609,4
10814333,27
10913388,4
11341768,1
11519026,2
11647799,17
11570873,4
11826802,3
11580065,22
11578150,1
11582744,1
11736641,1
11424865,14
11800657,6
11082605,51
11438651,1
10915303,2
11179447,3
11828800,5
11555425,6
11289921,12
11047268,2
10659560,3
11553510,1
11140876,2
11672224,1
11122238,1
10858094,2
11808955,12
11603866,4
10922665,4
10816886,4
11258288,1
11176596,2
11708964,1
11253095,5
11254286,25
11802572,11
11002911,14
11428821,5
11352577,8
11298133,1
11139642,7
10669433,1
10766275,2
11822972,3
11304050,1
11797084,1
11710879,11
11445375,51
11692410,4
11189403,7
11270840,7
11629442,2
11432949,2
11661928,8
11759280,35
11646436,2
11822334,3
11105642,1
10777084,73
11036757,1
11558190,1
11442610,1
10731874,18
11087923,10
11693561,3
11629654,2
11658310,4
11472116,3
11303964,2
11115726,3
11529027,3
11530387,1
11516601,1
11266500,15
10903644,11
10916580,1
10812335,3
11485180,24
11479349,10
11584447,6
11308942,3
11477094,1
11045353,2
11051524,1
11719263,2
11787850,1
10910835,1
11444313,25
11172766,7
10876537,1
11761407,18
11480202,2
10674539,1
11206397,1
11216613,83
10844051,2
11553212,7
10869243,10
11773509,66
10901174,2
11081242,1
11340363,3
11358322,9
11346746,2
10912750,1
11833140,11
11667372,8
11203506,1
10774954,1
10857072,9
10742743,1
11721304,2
10899007,25
11709814,1
11528641,2
10989973,1
10808548,3
11231309,3
10871711,4
10652667,2
11664776,3
10827074,2
11689774,8
10828588,1
11078861,2
11429969,16
10785866,64
11513367,1
10831482,9
10982359,2
11057498,1
11192569,72
11685586,4
11638055,15
11744341,1
10768230,66
10829627,1
10932853,1
11007846,8
10717834,5
11249182,1
11239224,1
10801824,34
11427121,12
10889730,3
11625483,2
10814502,70
11530006,12
10708216,8
11149446,1
10985207,23
11724301,17
11124537,5
11125172,7
11034968,7
10956680,1
11056817,1
10966358,14
10975635,11
11078520,10
11262587,5
10656011,9
10771167,1
11145982,2
11403443,3
11102544,9
10745476,4
11279249,13
11454039,6
11715564,5
11371772,2
10773874,1
11744921,3
11080821,11
11715372,2
11764091,2
11534073,9
11547455,1
11254632,2
10790087,4
11389682,20
11588216,8
11324925,8
11341261,1
11839402,7
11291079,2
11660399,1
11098886,1
11507332,2
11404447,1
11421129,2
11413469,21
11120646,1
11597004,2
11370601,10
10824062,3
11714991,16
11198705,2
11524922,1
10878397,1
11452742,7
10760555,1
11677911,6
10887754,3
10941239,17
11084373,13
11314096,1
10912477,1
11612616,3
10966941,2
10696353,67
11451677,5
11817427,1
11413043,1
11347942,26
11171108,2
11014426,1
11061230,1
10671181,2
11350175,1
11385958,13
11561770,2
11426001,3
10877461,3
10703564,17
11350730,3
11172917,1
11669315,201
11713563,19
10805997,10
10987851,2
10952623,2
10725324,3
10827359,5
11131921,1
11680782,3
10790193,1
11081694,43
11792469,2
11633978,26
11333627,11
11498504,8
11110161,1
11787045,9
11763049,8
10870545,1
11142432,1
11047207,1
10998786,1
11595003,4
10870651,3
10704629,4
11388383,1
10882567,3
10839679,7
10880312,2
10837764,2
11626424,4
11660719,2
11575450,139
11753388,1
10736050,1
11370793,11
10769575,1
11675355,1
11189365,4
11825917,4
10737859,1
11310905,2
10904946,10
11117901,2
11801065,6
10915053,3
11675910,6
11779305,1
11705522,2
11240657,2
10705436,1
11331623,1
10978256,1
10937392,10
10685754,12
11008701,15
11504395,1
10929732,8
10776362,11
11631299,1
11496632,2
11335499,2
11622125,19
11629785,1
10700521,4
11089929,5
11103543,101
11515158,3
11133410,8
11529350,13
11784091,3
11691714,1
11247381,5
11735415,7
11742305,3
10995743,35
11383920,2
11785900,13
11598684,1
10726604,1
11357259,1
11690228,2
10917710,3
11297291,1
11133899,2
11094755,1
10718752,1
11009254,8
10933516,1
11425809,30
11112139,4
11766221,5
11726819,4
11376813,1
10845078,1
11579091,2
11244444,1
11513927,4
11811344,2
10752048,3
10692566,10
11255144,1
11347135,1
10765493,1
11621830,1
11567366,1
11004531,2
10960025,13
10844039,1
11518945,1
10747133,7
11242569,1
10760747,11
10793937,1
10731430,1
10801534,2
11146176,2
10730133,16
10932580,2
11531222,12
11587984,8
11160663,1
11411531,2
11533071,1
11271400,1
10686690,5
11027422,9
11669507,512
11501355,1
10785341,1
11831871,106
11634402,4
11618916,2
11145432,20
10977280,3
11803813,6
11638381,1
11780321,19
11686802,2
10675927,14
11346070,3
11137580,37
11305732,14
11176558,1
11702288,1
10956662,3
11569559,27
11407066,1
11574960,14
10790743,1
11230613,17
11047782,2
11171131,3
11172491,6
11815936,1
11489333,15
10802765,1
11235654,9
11425168,1
11234294,103
10897990,2
11304181,1
11249717,1
11502291,11
10723475,1
11022699,2
11362326,1
11264035,7
11315522,8
11133244,10
11306502,12
11164024,1
10691310,3
11361069,14
10848441,1
10849801,1
11776368,49
11777728,23
10803189,1
11805980,9
11527541,1
11662591,6
11175917,1
10767983,93
11463184,2
11647721,2
10947156,2
11311417,5
11603084,2
11719480,2
10682393,141
11017426,43
11653019,2
10913181,17
10677799,1
10928667,1
11014103,8
10782044,1
11384215,150
11775624,1
10797235,16
11606510,3
11307991,1
11630592,6
11498865,1
10904880,2
11130819,1
10838677,7
11270206,6
11783066,9
11801323,1
10924305,2
11815744,4
11089737,2
11134835,5
11501226,5
10756153,22
11822044,1
11665952,10
11394915,1
11511926,10
11345134,1
10786214,1
11025933,13
11175622,4
10773448,8
11240889,2
11742176,48
11399701,3
11726395,4
11370089,1
11033785,3
11377620,5
10696711,1
10812529,3
10683650,13
11736454,1
10923266,2
11807148,6
10786535,5
11458078,2
11137260,1
11471909,5
11250653,1
11273080,50
11623510,2
11092162,8
11607575,47
11014360,18
11099796,2
10700945,1
10778978,2
11774940,5
10816107,13
11144579,3
11597299,1
10785467,8
11460568,5
11111329,1
10679376,3
10769154,1
11479718,10
11573326,1
10847442,3
11574007,1
11795707,4
10874564,117
11789026,1
11499563,1
11232144,3
10799553,11
11228910,4
11770812,1
11012657,1
11744669,6
10926964,1
10698583,13
11074930,3
11451140,21
11445309,36
10912601,1
11784724,1
10899110,5
11054541,2
10716537,5
10714067,2
10907411,3
10697837,2
11032011,7
11535107,1
11032781,8
11588211,1
11061033,1
11423889,5
11397337,2
11699455,7
11556790,1
10831078,1
11530238,1
11667309,1
11059628,2
11486391,21
10837012,2
10928831,3
11020650,1
11201568,3
11459607,6
10742915,6
11787618,5
10909066,3
10876050,17
10909449,5
11465352,6
11276221,6
10907151,1
11592359,2
10748660,1
11100346,61
10803358,16
10711963,7
10754256,1
11559641,7
11158491,20
11547172,32
11801335,6
11786788,7
11691563,2
11312365,2
11155789,1
11273221,2
11093665,11
11070096,1
11601381,3
11599466,4
11443351,2
11097601,1
11589508,1
10923790,20
11599040,18
11427719,49
11603019,23
11811846,11
11493836,16
10976190,2
10927088,16
11518688,1
11722941,4
11555768,3
11334217,1
10782740,32
11498645,6
11831039,9
10699494,1
11444181,2
11764744,1
11266497,226
11595402,8
11375680,3
11767298,2
10744681,4
11453713,1
10877178,4
11762383,2
11826805,6
11772341,4
11440500,11
11469225,4
10858858,13
11254269,2
10684664,48
11282009,38
11594231,1
10915237,2
11756787,6
11504304,3
11305684,2
10924280,4
10717665,3
11805208,2
10995589,7
11670392,400
10777888,1
11021483,4
11380532,6
10922279,30
11247780,22
10799571,8
11185656,1
10738575,2
10871327,1
11646270,5
11800591,1
11779022,1
11640036,34
10680047,2
11537151,4
10741744,7
10890497,26
10934748,1
11143830,2
11729536,1
10983275,18
11361957,2
11419590,6
11636163,1
11141915,41
10712942,3
10930875,1
10827990,1
10724234,6
10727681,1
11770469,1
11602403,3
11227416,1
10760064,2
11568981,7
11586677,1
10909386,1
10836969,2
11320515,2
11359659,2
11379020,2
10816225,106
11179550,7
11812911,57
10799059,3
11756830,1
11480517,12
10747661,1
11458542,1
11832974,2
10878987,46
10753383,6
11765105,6
11423271,1
10856050,71
11622844,3
10973806,3
11497580,2
11228673,4
11539449,1
10985722,4
11682732,4
11319536,2
11761000,50
11637185,1
11796655,2
11262753,2
10654562,2
11627630,8
11284010,2
11780001,1
11106197,1
10901918,2
11379893,5
11293350,1
11149194,2
10847672,4
11338897,5
11513644,1
11560448,1
11501625,24
10773357,4
11817167,1
11321897,2
10730469,3
11197060,7
11572316,2
11794932,1
11810123,3
11747515,10
11462352,1
10886753,21
11134298,1
11087580,3
11556641,1
11269348,3
11201422,7
10853417,1
10828565,3
11010843,2
11541960,3
10752341,1
11429122,1
11132383,30
10841950,2
11452691,2
10662222,1
10731980,6
11098025,17
10716277,25
11113345,1
11016439,2
11451970,10
11311558,13
11638842,3
11738493,2
11195995,3
11166128,1
10984274,7
10829567,21
11362043,3
11488114,2
10855203,1
11387190,61
11299536,19
11681284,4
11124789,1
11550238,1
10771422,1
11128023,1
11329045,1
11457371,10
11656329,4
11106263,37
11240632,3
11803018,12
11410464,1
11098961,4
11092071,1
11220950,6
11799872,3
11078666,1
10686112,6
10698790,6
10717983,2
11049054,1
11075520,4
10743722,1
10705411,4
11076176,1
11637906,5
10992870,45
11302962,4
11100770,3
10675541,70
10923086,1
11481390,1
10762826,1
10805548,3
11391360,7
10667008,1
10792143,7
11138683,2
11192892,7
11035798,18
10987122,1
11639395,1
11144471,2
11049349,1
11628271,53
11080372,1
10715046,88
11257927,11
10902262,1
10791270,6
11816784,2
11041291,5
11126214,1
11517726,2
10787291,6
10765634,6
11486305,1
11422398,2
10920919,5
11457205,2
11108135,1
11100475,1
10725193,2
10720281,4
11274773,2
11751259,2
10921214,15
11753979,1
11057289,1
11195059,6
11108430,7
10891857,1
11750515,51
11031951,16
11015400,3
11144279,2
10675733,3
11736684,1
11700774,3
10943641,1
11683479,15
11230164,7
11516687,28
11432866,12
11121491,2
11345212,7
11300369,14
11194764,4
11550982,1
11342747,1
10856242,2
11287797,2
11442630,43
10898389,1
11247754,33
11773572,4
11818656,4
11558679,3
11005379,3
11327980,2
10796440,1
10834224,9
11838441,6
10699752,11
10878964,2
10762465,8
11106429,2
11545618,1
10819906,3
10708451,1
11471947,2
11394890,1
10897836,1
10921406,2
10890305,1
11591165,4
11044626,21
11711345,25
11686840,1
11106558,2
10717150,7
11282882,1
11765809,8
10797210,2
11010165,1
10969827,3
11200615,1
11201975,13
11741086,10
11632247,28
11449969,1
11105493,1
11560488,1
11287668,7
10843796,1
11781103,1
10920982,94
10930643,9
10709387,2
10896900,1
11663694,53
11727601,1
10939342,1
11328750,2
11203143,58
10908960,2
11065373,3
11233525,2
11717196,18
11673458,9
10659606,1
10811631,3
11161342,3
10673540,70
10741873,2
10793271,1
11223440,4
10857178,1
11684415,4
11349471,9
10975549,2
11246586,4
11247330,3
11454755,2
11636738,6
11288733,1
10852392,8
10875435,18
10903687,9
11576295,1
11361236,3
11168232,3
11504241,1
10976293,2
11389488,17
10789550,2
11726857,3
10915555,2
11527579,2
11694371,2
10697622,2
10855329,1
11134238,1
11583511,2
10693008,1
11222484,3
11244159,1
11079923,11
11785125,12
11609399,2
10862691,6
11026544,1
10677007,7
11649628,1
11043226,19
11402338,1
10860776,5
10937745,2
11789253,7
11263011,3
10894622,4
11430141,7
11267522,8
11086349,2
11559552,3
11477051,3
11311283,2
11565297,7
11131770,4
11826971,4
10764615,1
11787678,4
11158892,34
10706172,177
11159573,6
10736812,1
10909389,3
11831525,5
11114790,48
11579936,4
11039396,14
11226612,2
10856989,1
10852180,1
11020842,4
11607739,5
11441631,1
11269735,1
11082519,2
11617016,7
10819909,19
10829696,7
11251521,3
10953193,85
11401997,1
11653713,5
10669985,9
10863032,8
10778913,14
11625910,1
10909899,3
10903856,9
10800290,2
11267479,6
10997550,53
11669714,1
10939107,14
11766556,1
11671119,7
11221760,5
11143472,1
11775295,10
11515834,1
11722114,1
11003890,8
10820590,5
10961746,2
11139344,4
10686284,4
10848605,1
11483136,3
11722752,23
11266629,10
10738684,26
11276075,1
11448057,22
11076688,8
11260586,3
11063412,1
11001125,1
11581808,31
11046077,2
11134876,1
11740299,6
11649585,1
11227505,2
11667289,7
10772530,15
11784401,74
11808488,1
11543494,7
11537451,11
11802955,9
11090774,1
11375316,8
10666112,1
11827864,4
11216270,10
11382593,7
10935446,81
11642735,1
11695261,2
10800630,2
11813466,6
10802843,2
11336321,1
11441247,1
11534855,1
11177532,3
11481648,24
11012289,4
11312474,2
11113385,39
11661204,1
11770343,2
11779466,5
11509451,9
11337383,45
10803398,2
11059880,1
10916920,7
11604421,2
11322304,25
11551595,1
11011055,2
10772189,9
11549680,1
11230611,7
11383912,6
10875372,4
11303197,3
11475093,3
11662692,9
11284176,1
11106578,1
10965533,9
11624888,15
11786147,2
11346194,3
10878154,1
10731110,3
11344745,7
10903175,5
10900962,2
11680182,4
11643969,5
11055566,3
11136748,1
10774957,1
11027820,1
10932893,2
11376550,1
11571254,25
10838435,2
11111046,2
11697603,7
11513281,8
11441121,4
10721023,1
11691560,2
11620760,5
11170594,1
10710386,2
11757279,2
11390593,83
11222441,117
10931745,1
11395783,1
11034928,7
11138025,1
11128364,5
11029097,34
11423374,33
11637314,3
11367980,8
10888536,2
11166383,1
11263735,1
11517663,1
11434950,1
11498668,1
10766361,4
11042376,3
10863158,5
11459690,2
11032715,2
11125301,1
10957149,11
11130067,10
11687730,11
11704072,19
11438568,3
11532004,1
11791975,2
10896494,8
10733025,12
11758129,4
11297581,2
11293751,1
11296006,1
11117853,2
11535622,5
10715278,1
11251309,30
11692198,2
11698241,2
11528389,16
11664055,84
11567043,6
11469136,19
11468286,2
11396126,3
11120621,2
10784317,2
11442398,5
11436355,4
10802122,1
10653629,6
11319367,1
10771124,5
11119473,121
11013992,27
11325495,1
11499306,1
11767764,10
11410865,1
11332577,1
10901812,1
11728471,1
11569980,3
11313324,1
10919150,4
11037309,6
10878818,43
10870179,1
11743791,4
11009506,189
10814545,2
10823822,1
11452949,9
10971550,3
11077155,1
10881091,19
11750813,15
11553979,1
11099004,3
11314558,3
10674966,2
10858778,18
11202570,7
11286560,7
11435969,5
10712046,5
10994739,5
10807612,2
11566150,10
11048799,9
11472542,1
11388126,3
11563256,2
11380509,75
11190399,3
11470968,15
10851370,21
11839311,2
11311664,3
11787169,43
11783339,13
11414440,5
11723262,4
11618759,1
11233181,18
10912876,8
11419802,2
11102493,1
10874945,146
11557214,3
11823568,1
11574105,5
11121385,2
10847500,3
11230313,6
10944002,1
11831611,2
11152383,227
11184806,83
10984231,3
11599060,2
11346915,3
10905943,1
10971805,1
10674923,1
11588191,1
11100833,3
11114707,1
11750770,3
11599552,7
11236313,4
11795507,11
11620972,71
11405844,3
11163489,6
11424568,1
11074985,1
11701988,2
11274117,1
10984526,2
10981466,2
11199888,2
11041139,1
11380466,2
10952598,63
10944297,14
10786146,2
10697857,4
11045522,1
11425973,11
11414907,57
11170167,4
11673263,5
11070265,11
11701175,1
11447247,2
11653670,9
11510710,1
10733254,10
11741916,3
11469096,7
11400211,1
11332686,27
11373018,23
11757236,1
11758596,1
10737084,1
10952509,1
11263480,4
11249520,2
10742852,2
11172085,28
11359129,3
11574912,4
11122708,8
11658353,1
11229801,3
11015140,1
11784404,3
11277137,152
10657287,18
10988825,10
11283520,1
10668963,14
10709006,1
11210273,3
10773932,1
11211633,34
11116665,18
11219164,10
11789722,11
10985296,1
10873219,9
10734768,6
11079585,1
11131810,1
10783934,1
11706370,3
11625188,2
11153064,4
11724750,1
11707730,1
11720156,1
10807483,13
10786487,1
11042416,12
11764767,1
11671331,1
11237120,2
11744046,1
11191676,3
11041056,1
11179147,2
10733915,4
11520898,15
11282032,71
11599867,1
11514091,1
10745405,3
11567086,1
10696028,5
11116748,10
11401654,1
11331409,12
10759723,1
11589783,4
11802019,4
11168126,23
11629184,1
11666565,28
11565598,5
11563468,2
11555937,2
11605211,11
10827755,21
11667925,1
11396676,1
10687515,3
11288518,1
11642675,4
11105284,5
10834247,1
10957192,2
11670183,8
11296261,23
11558490,8
11067820,5
11729516,8
11696581,1
11164213,3
11354509,8
11430038,1
11113900,70
11326706,7
11442521,1
11358190,2
10953806,1
11551449,1
11457841,11
11176336,1
11499049,3
11423995,6
11448798,1
11236779,3
11495602,3
10981446,14
11651334,1
10778910,4
11091218,2
10872518,1
11134341,2
11175102,8
10968573,7
11741261,13
11096814,11
11158938,4
11296307,3
11650100,2
10786825,3
10937195,101
11140618,1
11694414,27
11464565,19
10742511,1
11513241,1
10882242,16
11449245,1
11739346,2
10685259,1
11756297,2
11246397,1
11428804,2
11059181,2
11464075,1
11318557,1
10879242,1
11550215,5
11709940,1
10880327,17
10735744,5
11812825,1
10974275,6
10661137,4
11600062,1
10930471,12
10704197,1
11680265,2
10705494,1
11807335,17
11233439,1
11221268,6
11825039,3
11634142,3
11653206,37
11468927,1
10755979,5
10824927,1
10691408,85
10919897,10
11470224,1
11827698,2
11728431,2
11294435,23
11769064,9
11425229,1
10929621,1
11788128,3
11761212,13
11429591,1
11827592,3
11505326,2
11445074,43
11067840,1
11052266,11
10792890,3
11695201,11
10757894,2
11368595,3
11337068,4
11239716,10
11360552,10
11103601,3
11446883,6
10835332,2
11697010,31
11335259,1
11775808,8
11238417,8
11509454,13
11642801,4
11510304,7
10779654,4
11099367,1
11119559,4
11451861,2
10969744,2
11094836,1
11143000,2
11279965,3
10780613,6
11320492,3
11424058,5
11102473,2
11008184,1
11523709,19
10786335,10
10918578,1
11055669,14
11190485,2
11515219,63
11779363,6
11513859,3
10686324,3
10733128,29
11761596,65
10841097,14
10835054,2
10984743,10
10972744,2
11044477,3
11021142,5
11198955,1
11802932,1
10962508,26
11622950,1
11090027,6
11451629,2
10988951,1
11196762,2
11639864,33
10933471,4
11306280,6
10856374,1
11727195,2
11695158,3
11366723,2
10991951,3
11461691,1
10824649,3
11099304,2
11124027,9
11062350,6
11368532,1
11727644,2
11531151,1
10802889,10
10964148,4
11487390,6
11426251,5
11370341,1
10845969,8
11408844,5
11618078,3
11072861,4
11132085,1
11821295,1
11010737,3
11591019,19
11379126,1
11558854,1
11385169,3
10803527,2
10705431,2
11618822,26
11076963,4
11612061,4
10693855,1
10740659,5
10940258,7
10920387,5
11454054,1
11309898,99
10672095,1
11183017,6
10875071,1
11737067,8
10790572,9
